movieId,title,genres,tmdb_id,budget,revenue,runtime,release_date,original_language,director,top_cast,production_companies,production_countries,keywords
244940,Industrial Accident: The Story of Wax Trax! Records (2017),Documentary,517208.0,,,95.0,,en,Julia Nash,Trent Reznor|Dave Grohl|Jello Biafra,,United States of America,punk rock|record label|rockumentary|industrial music|woman director|ministry
244952,Not a Game (2020),Documentary,688173.0,,,92.0,2020-02-10,en,José Gómez,RJ Mitte|Ibai Llanos|Arkano,Movistar Plus+,Spain|United Kingdom,video game|sports|esports|gaming|documentary filmmaking
244962,Buoyancy (2020),Thriller,766054.0,,,114.0,2020-01-15,en,Roel Leijten,Rebecca Finch|Michael Wagner|Eline Havenaar,,Netherlands,
244966,Sophie Jones (2020),Drama,683591.0,,,86.0,,en,Jessie Barr,Jessica Barr|Skyler Verity|Claire Manning,The Sounding Board,United States of America,"high school|portland, oregon|coming of age|grief|growing up|teenage sexuality|death of mother|childhood friends|sexual awakening|woman director|sister sister relationship|girlhood|oscilloscope laboratories"
244968,Dennis the Menace Strikes Again! (1998),Children|Comedy,45242.0,,,71.0,1998-07-14,en,Charles T. Kanganis,Don Rickles|George Kennedy|Justin Cooper,Outlaw Productions|Warner Bros. Pictures,United States of America,
244982,A Crafty Christmas Romance (2020),Romance,744927.0,,,80.0,2020-10-30,en,Brian Brough,Nicola Posener|Brad Johnson|Anne Sward,Silver Peak Productions|Candlelight Media Group|SunWorld Pictures,United States of America,christmas
244988,Christmas in the Highlands (2019),Romance,653752.0,,,90.0,2019-12-18,en,Ryan Dewar,Dan Jeannotte|Brooke Burfitt|Nicholas Farrell,Triventure Films,United States of America|United Kingdom,scotland|holiday|scottish highlands
245002,Identity Theft (2007),Crime|Drama,81989.0,,,90.0,2007-05-30,en,Alfredo Rates,Antonio Chávez|Sam Gros|Raul Villarreal,Laguna Productions,United States of America,
245004,Magnetic (2018),Documentary,715552.0,,,115.0,2018-11-09,en,Thierry Donard,Wille Lindberg|Malachi Templeton|Jamie Lee,,,
245006,Sons of Liberty (1939),Drama,130204.0,,,20.0,1939-05-20,en,Michael Curtiz,Claude Rains|Gale Sondergaard|Donald Crisp,Warner Bros. Pictures,United States of America,biography
245008,Tora-san of Goto (2016),Children|Documentary|Drama,485228.0,,,114.0,2016-06-18,ja,Masaru Oura,Toru Inuzuka|Masayo Inuzuka|Kokoro Inuzuka,Television Nagasaki,Japan,japan|parent child relationship|family business |family|manufacturing|handmade|udon
245010,Mile High Escorts (2020),Thriller,725034.0,,,89.0,2020-07-19,en,Sam Irvin,Saxon Sharbino|Kara Royster|Esteban Benito,Stargazer Films|Beta Film|Lifetime,United States of America|Germany,killing|escort service|murder|escort|escort girl|flight attendant|murdered|kill|swear
245016,Genius Loci (2020),Animation|Drama,663881.0,,,16.0,2020-01-19,fr,Maya Merigeau,Nadia Moussa|Georgia Cusack|Jina Djemba,Kazak Productions|Folimage,France,hand drawn animation|short film
245052,Hyde (2021),Thriller,802108.0,,,94.0,2021-08-12,en,Dallas Burgess,Kelsey Pribilski|Chip Llorens|Avi Lake,Dream State Entertainment|Little Fierce Productions,United States of America,
245068,Held (2021),Horror,744750.0,,,94.0,2021-04-09,en,Travis Cluff|Chris Lofing,Jill Awbrey|Bart Johnson|Travis Cluff,Tremendum Pictures,United States of America,infidelity|murder|masked man|held captive|surveillance camera|marriage problems|smart home|secluded house
245074,The Golf Specialist (1930),Comedy,37358.0,,,20.0,1930-08-22,en,Monte Brice,W.C. Fields|Shirley Grey|John Dunsmuir,RKO Radio Pictures,United States of America,golf|slapstick comedy|married woman|pre-code|hotel guest|wooing|short film|comedy|humor|golfing|w.c. fields
245076,Buy It Now (2005),Documentary|Drama,207298.0,,,58.0,2005-06-13,en,Antonio Campos,Chelsea Logan|Christopher McCann|Rosemarie DeWitt,BorderLine Films,,
245078,Minamata (2020),Drama,560008.0,,1623809.0,115.0,2020-03-13,en,Andrew Levitas,Johnny Depp|Minami|Hiroyuki Sanada,Metalwork Pictures|Infinitum Nihil|Head Gear Films|Metrol Technology|Work in Progress,United States of America|United Kingdom|Serbia,japan|war photographer|mercury poisoning
245082,Don Rickles: One Night Only (2014),Comedy|Documentary,271640.0,,,120.0,2014-05-18,en,Joe DeMaio,Don Rickles|Jon Stewart|Jerry Seinfeld,,,
245094,A Dog Named Christmas (2009),Children|Drama,31143.0,,,95.0,2009-11-29,en,Peter Werner,Bruce Greenwood|Linda Emond|Noel Fisher,Hallmark Hall of Fame Productions,,holiday|dog|christmas
245100,Made for You with Love (2019),Romance,604922.0,,,,2019-05-25,en,Lucie Guest,Edy Ganem|Brendon Zub|Matreya Scarrwener,Reel One Entertainment,Canada,
245102,Road to Christmas (2018),Children|Romance,550017.0,,,84.0,2018-11-04,en,Allan Harmon,Jessy Schram|Chad Michael Murray|Teryl Rothery,Hallmark Media,Canada|United States of America,holiday|family holiday|christmas
245112,A Thought of Ecstasy (2018),Mystery|Romance|Thriller,464842.0,,,90.0,2018-01-25,en,Rolf Peter Kahl,Rolf Peter Kahl|Deborah Kara Unger|Ava Verne,Erdbeermund Filmproduktion|Independent Partners,Germany|United States of America|Switzerland,bondage|eroticism
245118,Christmas on the Menu (2020),Romance,744955.0,,,80.0,2020-12-18,en,Jake Helgren,Kim Shaw|Clayton James|Cynthia Gibb,The Ninth House|Nicely Entertainment,United States of America,christmas
245126,"Sex, Drugs & Bicycles (2020)",Documentary,648078.0,,,86.0,2020-10-06,en,Jonathan Blank,David Sedaris|Arjan Roskam|Marianne Thieme,Wildform Media,United States of America,netherlands|healthcare|social democracy
245132,Country at Heart (2020),Romance,631278.0,,,84.0,2020-10-02,en,Bradley Walsh,Jessy Schram|Niall Matter|Lucas Bryant,HP Country Heart Productions|Brad Krevoy Television|Hideaway Pictures|Motion Picture Corporation of America,Canada|United States of America,country music|love|singer|songwriting
245136,The Fallout (2021),Drama,795514.0,,,96.0,2021-03-17,en,Megan Park,Jenna Ortega|Maddie Ziegler|Niles Fitch,Clear Horizon Entertainment|SSS Entertainment,United States of America,high school|trauma|coming of age|female protagonist|teenage daughter|school shooting|woman director|generation z|sister sister relationship|teenage|teen
245138,A Vodka Movie (2008),(no genres listed),458611.0,,,14.0,2008-03-07,en,Eric Wareheim|Tim Heidecker,Zach Galifianakis|Tim Heidecker|Eric Wareheim,Abso Lutely Productions|Funny or Die,United States of America,
245140,Concrete Cowboy (2020),Drama|Western,621954.0,,,111.0,2020-09-13,en,Ricky Staub,Caleb McLaughlin|Idris Elba|Jharrel Jerome,Lee Daniels Entertainment|Tucker Tooley Entertainment|Green Door Pictures|Neighborhood Film Co.|Endeavor Content,United Kingdom|United States of America,"rebellion|philadelphia, pennsylvania|horse|troubled teen|estrangement|father son conflict|sympathetic|2020s|domestic drama"
245142,The New Gospel (2020),(no genres listed),727032.0,,,107.0,2020-09-01,de,Milo Rau,Yvan Sagnet|Maia Morgenstern|Enrique Irazoqui,Fruitmarket|Langfilm|SRF|SRG SSR|ZDF/Arte,Germany|Italy|Switzerland,right and justice|jesus freak|christian propaganda|jesus christ|christian belief|migrant|observational documentary|christian faith|commitment to jesus|migrants|jesus
245144,Mix Up in the Mediterranean (2021),Romance,784389.0,,,84.0,2021-02-20,en,Jonathan Wright,Jeremy Jordan|Jessica Lowndes|Callum Blue,Hallmark Media|Tetrad Productions|Leif Films,Canada|United States of America,romance|twins|chef
245146,Dollhouse: The Eradication of Female Subjectivity in American Popular Culture (2018),(no genres listed),557244.0,,,77.0,2018-10-27,en,Nicole Brending,Nicole Brending|Sydney Bonar|Aneikit Bonnel,Tricoast Studios,United States of America,
245148,GORED (2015),Documentary,333121.0,,,76.0,2015-04-16,en,Ido Mizrahy,Antonio Barrera|Maider Sánchez-Martín|María José Barrera,,Mexico|United States of America,
245150,Harmagedon: Genma Wars (1983),Action|Animation|Fantasy|Horror|Sci-Fi,42076.0,,,131.0,1983-03-12,ja,Rintaro,Toru Furuya|Mami Koyama|Masako Ikeda,Madhouse|KADOKAWA,Japan,princess|earthquake|extrasensory perception|anime
245154,Ladygrey (2015),Drama,335663.0,,,109.0,2015-05-06,fr,Alain Choquart,Peter Sarsgaard|Jérémie Renier|Emily Mortimer,Le Bureau|Moonlighting Films|Artémis Productions,South Africa|France|Belgium,
245156,Rabbit Fever (2006),Comedy,37983.0,,,85.0,2006-09-22,en,Ian Denyer,Julian Rhind-Tutt|Lisa Barbuscia|Tara Summers,Starfield Productions|Rabbit Reproductions,United Kingdom,
245170,Beutolomäus und der geheime Weihnachtswunsch (2006),Children,284862.0,,,60.0,2006-12-17,de,Karl-Heinz Käfer,Alexis Krüger|Achim Wolff|Meret Becker,Studio.TV.Film|KiKA,Germany,christmas
245174,The Last Cruise (2021),Documentary,800394.0,,,40.0,2021-03-16,en,Hannah Olson,Rebecca Frasure|Kent Frasure|Cheryl Molesky,HBO Documentary Films|Open Secret|Deep Cut,United States of America,cruise ship|covid-19
245178,Rawer (2012),Documentary,310447.0,,,55.0,2012-11-15,nl,Anneloek Sollart,,,,woman director
245180,"Napoli, Napoli, Napoli (2009)",Documentary|Drama,97077.0,,,102.0,,en,Abel Ferrara,Fabio Gargano|Shanyn Leigh|Peppe Lanzetta,FiglidelBronx|Gruppo Minerva International|Minerva Pictures|PFA Films,Italy,
245190,Friedkin Uncut (2018),Documentary,533658.0,,,107.0,2018-11-05,en,Francesco Zippel,William Friedkin|Quentin Tarantino|Juno Temple,Quoiat Films,Italy,biography|historical figure|director|semi autobiographical|documentary filmmaking|semi-biographical|film director|new hollywood|documentary|documentary director|creative director
245202,Every Breath You Take (2021),Thriller,803923.0,,,105.0,2021-04-02,en,Vaughn Stein,Casey Affleck|Michelle Monaghan|Sam Claflin,Southpaw Entertainment|Construction Film|Vertical|13 Films|Lighthouse Pictures,Germany|United States of America,psychiatrist|mental patient|psychiatric treatment
245208,Silk Road (2017),Crime|Drama|Romance|Thriller,440722.0,900000.0,,90.0,2017-03-29,nl,Mark de Cloe,Olivia Lonsdale|Gijs Blom|Jonas Smulders,Rinkel Film|KRO-NCRV|CoBo Fonds,Netherlands|Spain,cybercrime
245210,Ron White: A Little Unprofessional (2012),Comedy,135704.0,,,80.0,2012-10-01,en,Tom Forrest,Ron White,,United States of America,stand-up comedy
245212,Do Not Split (2020),Documentary,655154.0,,,35.0,2020-01-24,en,Anders Hammer,,Field of Vision|Viken Filmsenter|Fritt Ord,Hong Kong|Norway|United States of America,political activism|street riots|hong kong|social activism|political documentary|short film|hong kong protests|social resistance
245218,Sam's Lake (2005),Horror|Thriller,21704.0,,,87.0,,en,Andrew C. Erin,Fay Masterson|Sandrine Holt|William Gregory Lee,One Eye Open|.40 Caliber,South Korea|Canada|United States of America,urban legend
245220,Rancid (2004),Drama|Thriller,30116.0,,,108.0,2004-12-13,sv,Jack Ersgard,Matthew Settle|Fay Masterson|Michael Wiseman,,Sweden,suspicion of murder
245222,The Lone Ranger (2003),Action|Western,205399.0,,,120.0,2003-02-26,en,Jack Bender,Chad Michael Murray|Nathaniel Arcand|Anita Brown,Warner Bros. Television|Turner Network Television,United States of America,
245230,The Manor (1999),Comedy|Drama|Mystery|Thriller,41572.0,,,115.0,1999-02-11,en,Kenneth Berris,Greta Scacchi|Gabrielle Anwar|Laura Harris,M.D.M. Production,Czech Republic,based on play or musical|murder mystery|1910s
245234,2020 (2020),Comedy,766967.0,,,18.0,2020-10-03,en,Stephen Ford,Colton Eschief Mastro|Michael Lieberman|Terika Jefferson,Dufflebag Entertainment,,parody
245238,Above the Law (2017),Crime|Thriller,468212.0,,,86.0,2017-12-06,fr,Jean-François Hensgens|François Troukens,Lubna Azabal|Olivier Gourmet|Bouli Lanners,Centre du Cinéma et de l'Audiovisuel de la FWB|Versus Production,Belgium,
245242,El dinero tiene miedo (1970),Comedy,212304.0,,,97.0,1970-11-09,es,Pedro Lazaga Sabater,Tony Leblanc|Mauricio Garcés|Manolo Gómez Bur,Pedro Masó PC|Diana Films,Spain|Mexico,
245244,Rosita (1923),Comedy|Romance,175689.0,,,90.0,1923-09-03,en,Ernst Lubitsch,Mary Pickford|Holbrook Blinn|Irene Rich,Mary Pickford Company|United Artists,United States of America,spain|silent film
245248,A Hitman in London (2015),Action|Crime,323966.0,20000000.0,,97.0,2015-03-12,en,Ara Paiaya,Mickey Rourke|Daryl Hannah|Eric Roberts,Raging Pictures,United Kingdom,hitman|gangster
245258,Major Grom: Plague Doctor (2021),Action|Adventure,529106.0,10000000.0,4493306.0,136.0,2021-04-01,ru,Oleg Trofim,Tikhon Zhiznevsky|Lyubov Aksyonova|Aleksey Maklakov,Bubble Studios|Plus Studio,Russia,based on comic|unorthodox|bubble comics|based on short film|independent film|plague doctor
245262,American Tragedy (2019),Documentary,614471.0,,,80.0,2019-10-14,en,Josh Sabey,Sue Klebold|Mary Dyer|Zack Nick,,United States of America,school shooter
245270,Truly Texas Mexican (2021),Documentary,802719.0,,,86.0,2021-03-01,en,Aníbal Capoano,,,United States of America,
245276,Highline (2020),(no genres listed),758725.0,,,117.0,2020-10-01,en,,,,,
245278,On the Line: The Race of Champions (2020),Documentary,776664.0,,,48.0,2020-12-15,en,Rick Bolton,David Coulthard|Michael Schumacher|Sebastian Vettel,International Media Productions,,motorsport
245282,Tainá 2 - A New Amazon Adventure (2004),Adventure|Children,51186.0,,,76.0,2004-12-12,pt,Mauro Lima,Eunice Baía|Vítor Morosini|Arilene Rodrigues,Tietê Produções Cinematográficas|Globo Filmes|Lereby Produções,Brazil,amazon rainforest
245284,Peace on Earth (1939),Animation|War,46242.0,,,9.0,1939-12-09,en,Hugh Harman,Mel Blanc|Sara Berner|Bernice Hansen,MGM Cartoon Studio|Metro-Goldwyn-Mayer,United States of America,holiday|peace|cartoon|grandfather|extinction|post war|anti war|christmas|human extinction|short film|cartoon squirrel
245286,Really? (2018),Action|Comedy|Mystery,521427.0,,2809317.0,99.0,2018-03-30,zh,Liu Yiwei,Xiao Shenyang|Ivy Chen|Wu Yue,,China,
245288,Sometime Other Than Now (2021),Drama,796595.0,,,89.0,2021-03-03,en,Dylan McCormick,Donal Logue|Kate Walsh|Amy Hargreaves,,,
245290,Good Morning President (2009),Drama,136707.0,,,131.0,2009-10-22,ko,Jang Jin,Lee Soon-jae|Jang Dong-gun|Goh Doo-shim,Soran Playment|CJ Entertainment,South Korea,korea president
245292,Dreamcatcher (2021),Horror|Mystery|Thriller,793002.0,,,90.0,2021-03-05,en,Jacob Johnston,Niki Koss|Zachary Gordon|Travis Burns,,United States of America,
245294,Boatman (1993),Documentary,409939.0,,,55.0,,it,Gianfranco Rosi,Gopal Maji,,Italy,
245296,Dogwashers (2020),Comedy|Crime|Drama,725649.0,,,107.0,2020-10-09,es,Carlos Moreno,Christian Tappan|Anderson Ballesteros|Jhon Álex Toro,64A Films|Sudestada Cine,Argentina|Colombia,
245298,The Glass Room (2019),Drama|Romance,498155.0,,,104.0,2019-03-14,en,Julius Ševčík,Hanna Alström|Karel Roden|Carice van Houten,Televízia JOJ|Česká televize|In Vestito|In Film Praha,Czech Republic|Slovakia,villa
245300,This Is Personal (2019),Documentary,578507.0,,,105.0,2019-01-27,en,Amy J. Berg,Erika Andiola|Bob Bland|Angela Davis,Paramount Television Studios,United States of America,woman director
245302,Climbing Blind (2020),Documentary,674334.0,26050.0,,69.0,2020-03-20,en,Alastair Lee,Jesse Dufton|Neil Gresham|Leo Houlding,Posing Productions,United Kingdom,
245304,Shinsengumi Chronicles (1963),Action|Thriller|War,103461.0,,,93.0,1963-01-03,ja,Kenji Misumi,Raizō Ichikawa|Shigeru Amachi|Shiho Fujimura,Daiei Film,Japan,samurai|corruption|based on novel or book|idealism|disillusionment|political unrest|jidaigeki|shinsengumi|19th century|social unrest|1860s|bakumatsu|violence
245306,Atlantis Rising (2017),Adventure|Documentary|Mystery,447829.0,,,93.0,2017-01-29,en,Simcha Jacobovici,James Cameron|Simcha Jacobovici|Charles Pellegrino,National Geographic,Canada,atlantis|underwater
245308,Kaiser: The Greatest Footballer Never to Play Football (2018),Documentary,520330.0,,,98.0,2018-04-21,en,Louis Myles,Carlos Henrique Raposo|José Carlos Araújo|Bebeto,Nods and Volleys Entertainment|We Are Buzzers Media,United Kingdom,
245310,In Spring (1929),Documentary,162723.0,,,54.0,1929-10-25,uk,Mikhail Kaufman,,VUFKU,Soviet Union,silent film|documentary
245312,Rats (2003),Horror,29556.0,,,92.0,2003-01-15,en,Tibor Takács,Sara Downing|Amy Parks|Bailey Chase,Nu Image|Martien Holdings A.V.V.|Millennium Media,United States of America,psychiatric hospital|rat
245314,Onyx - Kings of the Grail (2018),(no genres listed),568358.0,,,85.0,,en,Roberto Girault,Jim Caviezel|Maria de Medeiros|Anthony Howell,Sevenfor,Spain,based on novel or book|holy grail|docudrama|semi-documentary|jesus christ
245316,Meow (2018),Comedy,539981.0,,,90.0,2018-10-19,es,Ignacio Estaregui,José Luis Gil|Manuel Manquiña|Luisa Gavasa,Miaulapelícula A.I.E,Spain,
245318,Belle Starr's Daughter (1948),Western,315530.0,,,86.0,1948-11-13,en,Lesley Selander,George Montgomery|Rod Cameron|Ruth Roman,20th Century Fox,United States of America,daughter|belle starr
245320,Carmen la de Ronda (1959),Drama,201733.0,,,106.0,1959-09-20,es,Tulio Demicheli,Sara Montiel|Jorge Mistral|Maurice Ronet,Producciones Benito Perojo,Spain,
245322,La duquesa de Benamejí (1949),Adventure|Drama,99752.0,,,103.0,1949-10-26,es,Luis Lucia,Amparo Rivelles|Jorge Mistral|Manuel Luna,Video Mercury Films|Cifesa,Spain,adventurer
245324,Swindle (2002),Action|Crime|Drama|Thriller,2076.0,,,96.0,2002-04-01,en,K.C. Bascombe,Tom Sizemore|Sherilyn Fenn|Dave Foley,Faulkner Productions|Domain Cinema,Canada,new york city|money laundering|money|counterfeit|bank robbery
245326,Landing Lake (2019),(no genres listed),614372.0,,,98.0,2019-07-09,en,,Emma Bown|Victoire Vecchierini,,,
245328,Sacrilege (2020),Horror,674528.0,,,83.0,2020-03-06,en,David Creed,Tamaryn Payne|Emily Wyatt|Sian Abrahams,Bad Blood Films Limited,United Kingdom,
245334,The Fear Footage 3AM (2021),Horror,790509.0,2000.0,,70.0,2021-03-19,en,Ricky Umberger,Ricky Umberger|Dennis Frazier|Alex Ahmer,The Fear Footage,United States of America,supernatural|maryland|missing person|found footage|pseudo-documentary|faux documentary
245336,The Hill and the Hole (2020),Fantasy|Horror|Sci-Fi,695155.0,50000.0,,80.0,2020-04-19,en,Christopher Ernst|Bill Darmon,Liam Kelly|Adam Gorightly|Kristen Brody,Bright Rectangle Films,,
245340,Spills and Chills (1949),(no genres listed),240463.0,,,10.0,1949-08-13,en,Robert Youngson,Dan Donaldson,Warner Bros. Pictures,United States of America,
245342,Bear Feat (1949),Animation,102186.0,,,7.0,1949-12-10,en,Chuck Jones,Bea Benaderet|Billy Bletcher|Stan Freberg,Warner Bros. Cartoons,United States of America,
245344,Bad Luck Banging or Loony Porn (2021),Comedy|Drama,790496.0,,476000.0,106.0,2021-04-29,ro,Radu Jude,Katia Pascariu|Claudia Ieremia|Olimpia Mălai,Paul Thiltges Distributions|Endorfilm|Kinorama|microFILM,Croatia|Luxembourg|Romania|Czech Republic,teacher|ironic|unintended consequences|irreverent|independent film|porno|cancel culture|critical|audacious
245350,Kingsman: The Secret Service Revealed (2015),Documentary,,,,,,,,,,,
245360,Trumbull Land (2018),Documentary,615434.0,,,52.0,2018-10-15,en,Grégory Wallet,Douglas Trumbull|Stanley Kubrick|Steven Spielberg,Vivement lundi !,France,
